ParkName,Stars,SiteType,Facility_Area,Longtitude,Site,Reviews,Maximum_Number_of_People,Location,Pets,Latitude,Equiplength_or_Driveway
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Pine Loop (Sites 265-319) ,-112.12115,"Map
,317",7010,6,Mather CampGround,Pets Allowed,36.050649, Pull-Through
GrandCanyon,4.6,GROUP TENT ONLY AREA NONELECTRIC,Sage Loop 1-7,-112.12115,"Map
,001",7010,50,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,GROUP TENT ONLY AREA NONELECTRIC,Sage Loop 1-7,-112.12115,"Map
,002",7010,50,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,GROUP TENT ONLY AREA NONELECTRIC,Sage Loop 1-7,-112.12115,"Map
,003",7010,50,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,RV NONELECTRIC,Maple Loop (Sites 185-200) ,-112.12115,"Map
,185",7010,6,Mather CampGround,Pets Allowed,36.050649,30 Pull-Through
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Maple Loop (Sites 185-200) ,-112.12115,"Map
,186",7010,6,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Maple Loop (Sites 185-200) ,-112.12115,"Map
,187",7010,6,Mather CampGround,Pets Allowed,36.050649, Back-In
GrandCanyon,4.6,RV NONELECTRIC,Maple Loop (Sites 185-200) ,-112.12115,"Map
,188",7010,6,Mather CampGround,Pets Allowed,36.050649,30 Pull-Through
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Oak Loop (Sites 201-264) ,-112.12115,"Map
,261",7010,6,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,STANDARD NONELECTRIC,Oak Loop (Sites 201-264) ,-112.12115,"Map
,262",7010,6,Mather CampGround,Pets Allowed,36.050649,27 Pull-Through
GrandCanyon,4.6,STANDARD NONELECTRIC,Oak Loop (Sites 201-264) ,-112.12115,"Map
,263",7010,6,Mather CampGround,Pets Allowed,36.050649,27 Pull-Through
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Oak Loop (Sites 201-264) ,-112.12115,"Map
,264",7010,6,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Pine Loop (Sites 265-319) ,-112.12115,"Map
,294",7010,6,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Pine Loop (Sites 265-319) ,-112.12115,"Map
,295",7010,6,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Pine Loop (Sites 265-319) ,-112.12115,"Map
,296",7010,6,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Pine Loop (Sites 265-319) ,-112.12115,"Map
,297",7010,6,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,RV NONELECTRIC,Pine Loop (Sites 265-319) ,-112.12115,"Map
,298",7010,6,Mather CampGround,Pets Allowed,36.050649,30 Pull-Through
GrandCanyon,4.6,GROUP TENT ONLY AREA NONELECTRIC,Sage Loop 1-7,-112.12115,"Map
,004",7010,25,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,GROUP TENT ONLY AREA NONELECTRIC,Sage Loop 1-7,-112.12115,"Map
,005",7010,25,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,GROUP TENT ONLY AREA NONELECTRIC,Sage Loop 1-7,-112.12115,"Map
,006",7010,50,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,GROUP TENT ONLY AREA NONELECTRIC,Sage Loop 1-7,-112.12115,"Map
,007",7010,50,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,EQUESTRIAN NONELECTRIC,Sage Loop 1-7,-112.12115,"Map
,HA",7010,6,Mather CampGround,Pets Allowed,36.050649,30 Pull-Through
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Pine Loop (Sites 265-319) ,-112.12115,"Map
,266A",7010,6,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,TENT ONLY NONELECTRIC,Pine Loop (Sites 265-319) ,-112.12115,"Map
,266B",7010,6,Mather CampGround,Pets Allowed,36.050649,
GrandCanyon,4.6,EQUESTRIAN NONELECTRIC,Sage Loop 1-7,-112.12115,"Map
,HB",7010,6,Mather CampGround,Pets Allowed,36.050649,30 Pull-Through
